,DATE,GAME_ID,HOME_TEAM_ID,HOME_TEAM,HOME_TEAM_W_L,HOME_QTR1,HOME_QTR2,HOME_QTR3,HOME_QTR4,HOME_OT1,HOME_OT2,HOME_OT3,HOME_OT4,HOME_PTS,AWAY_TEAM_ID,AWAY_TEAM,AWAY_TEAM_W_L,AWAY_QTR1,AWAY_QTR2,AWAY_QTR3,AWAY_QTR4,AWAY_OT1,AWAY_OT2,AWAY_OT3,AWAY_OT4,AWAY_PTS
674,2016-01-25T00:00:00,21500675,1610612744,GSW,41-4,29,33,33,25,0,0,0,0,120,1610612759,SAS,38-7,23,24,19,24,0,0,0,0,90
675,2016-01-26T00:00:00,21500676,1610612754,IND,23-22,25,26,21,17,0,0,0,0,89,1610612746,LAC,29-16,25,21,28,17,0,0,0,0,91
676,2016-01-26T00:00:00,21500677,1610612755,PHI,7-39,31,23,30,29,0,0,0,0,113,1610612756,PHX,14-32,24,21,26,32,0,0,0,0,103
677,2016-01-26T00:00:00,21500678,1610612751,BKN,12-34,29,28,16,25,0,0,0,0,98,1610612748,MIA,25-21,24,27,26,25,0,0,0,0,102
678,2016-01-26T00:00:00,21500679,1610612752,NYK,22-25,34,29,28,22,9,0,0,0,122,1610612760,OKC,34-13,38,23,27,25,15,0,0,0,128
679,2016-01-26T00:00:00,21500680,1610612761,TOR,30-15,24,29,24,29,0,0,0,0,106,1610612764,WAS,20-23,18,32,20,19,0,0,0,0,89
680,2016-01-26T00:00:00,21500681,1610612749,MIL,20-27,23,30,29,25,0,0,0,0,107,1610612753,ORL,20-24,30,26,22,22,0,0,0,0,100
681,2016-01-26T00:00:00,21500682,1610612757,POR,21-26,33,25,30,24,0,0,0,0,112,1610612758,SAC,20-25,29,23,22,23,0,0,0,0,97
682,2016-01-26T00:00:00,21500683,1610612747,LAL,9-38,25,33,20,12,0,0,0,0,90,1610612742,DAL,26-21,32,24,21,15,0,0,0,0,92
683,2016-01-27T00:00:00,21500684,1610612739,CLE,32-12,23,32,32,28,0,0,0,0,115,1610612756,PHX,14-33,26,24,21,22,0,0,0,0,93
684,2016-01-27T00:00:00,21500685,1610612738,BOS,26-21,29,26,31,25,0,0,0,0,111,1610612743,DEN,17-29,21,24,26,32,0,0,0,0,103
685,2016-01-27T00:00:00,21500686,1610612765,DET,25-21,12,32,30,36,0,0,0,0,110,1610612755,PHI,7-40,20,25,34,18,0,0,0,0,97
686,2016-01-27T00:00:00,21500687,1610612737,ATL,27-20,23,22,21,17,0,0,0,0,83,1610612746,LAC,30-16,17,26,21,21,0,0,0,0,85
687,2016-01-27T00:00:00,21500688,1610612750,MIN,14-33,28,36,30,29,0,0,0,0,123,1610612760,OKC,35-13,28,34,29,35,0,0,0,0,126
688,2016-01-27T00:00:00,21500689,1610612759,SAS,39-7,35,34,33,28,0,0,0,0,130,1610612745,HOU,25-23,29,20,24,26,0,0,0,0,99
689,2016-01-27T00:00:00,21500690,1610612762,UTA,20-25,18,25,27,32,0,0,0,0,102,1610612766,CHA,22-24,18,13,20,22,0,0,0,0,73
690,2016-01-27T00:00:00,21500691,1610612744,GSW,42-4,32,24,39,32,0,0,0,0,127,1610612742,DAL,26-22,22,26,29,30,0,0,0,0,107
691,2016-01-28T00:00:00,21500692,1610612754,IND,24-22,27,24,31,29,0,0,0,0,111,1610612737,ATL,27-21,24,20,31,17,0,0,0,0,92
692,2016-01-28T00:00:00,21500693,1610612764,WAS,20-24,29,29,21,34,0,0,0,0,113,1610612743,DEN,18-29,29,35,27,26,0,0,0,0,117
693,2016-01-28T00:00:00,21500694,1610612761,TOR,31-15,27,26,20,30,0,0,0,0,103,1610612752,NYK,22-26,21,22,20,30,0,0,0,0,93
694,2016-01-28T00:00:00,21500695,1610612763,MEM,27-20,23,27,26,27,0,0,0,0,103,1610612749,MIL,20-28,27,14,21,21,0,0,0,0,83
695,2016-01-28T00:00:00,21500696,1610612740,NOP,17-28,37,26,29,22,0,0,0,0,114,1610612758,SAC,20-26,19,34,26,26,0,0,0,0,105
696,2016-01-28T00:00:00,21500697,1610612747,LAL,9-39,15,25,31,20,0,0,0,0,91,1610612741,CHI,26-19,32,26,32,24,0,0,0,0,114
697,2016-01-29T00:00:00,21500698,1610612738,BOS,27-21,26,32,28,27,0,0,0,0,113,1610612753,ORL,20-25,22,28,27,17,0,0,0,0,94
698,2016-01-29T00:00:00,21500699,1610612765,DET,25-22,27,31,20,28,0,0,0,0,106,1610612739,CLE,33-12,33,33,30,18,0,0,0,0,114
699,2016-01-29T00:00:00,21500700,1610612752,NYK,23-26,26,32,27,17,0,0,0,0,102,1610612756,PHX,14-34,16,24,21,23,0,0,0,0,84
700,2016-01-29T00:00:00,21500701,1610612760,OKC,36-13,22,33,34,27,0,0,0,0,116,1610612745,HOU,25-24,29,29,25,25,0,0,0,0,108
701,2016-01-29T00:00:00,21500702,1610612742,DAL,27-22,25,26,20,20,0,0,0,0,91,1610612751,BKN,12-35,18,21,16,24,0,0,0,0,79
702,2016-01-29T00:00:00,21500703,1610612749,MIL,20-29,28,20,35,20,0,0,0,0,103,1610612748,MIA,26-21,33,22,26,26,0,0,0,0,107
703,2016-01-29T00:00:00,21500704,1610612762,UTA,21-25,27,29,26,21,0,0,0,0,103,1610612750,MIN,14-34,29,26,14,21,0,0,0,0,90
704,2016-01-29T00:00:00,21500705,1610612757,POR,22-26,21,29,33,26,0,0,0,0,109,1610612766,CHA,22-25,25,20,24,22,0,0,0,0,91
705,2016-01-29T00:00:00,21500706,1610612746,LAC,31-16,28,26,24,27,0,0,0,0,105,1610612747,LAL,9-40,29,20,22,22,0,0,0,0,93
706,2016-01-30T00:00:00,21500707,1610612755,PHI,7-41,28,26,18,33,0,0,0,0,105,1610612744,GSW,43-4,34,39,18,17,0,0,0,0,108
707,2016-01-30T00:00:00,21500708,1610612761,TOR,32-15,26,29,26,30,0,0,0,0,111,1610612765,DET,25-23,17,30,25,35,0,0,0,0,107
708,2016-01-30T00:00:00,21500709,1610612754,IND,25-22,35,24,21,19,10,0,0,0,109,1610612743,DEN,18-30,27,24,32,16,6,0,0,0,105
709,2016-01-30T00:00:00,21500710,1610612740,NOP,18-28,16,28,27,34,0,0,0,0,105,1610612751,BKN,12-36,22,29,15,37,0,0,0,0,103
710,2016-01-30T00:00:00,21500711,1610612745,HOU,25-25,32,30,26,34,0,0,0,0,122,1610612764,WAS,21-24,28,31,31,33,0,0,0,0,123
711,2016-01-30T00:00:00,21500712,1610612763,MEM,28-20,36,29,27,29,0,0,0,0,121,1610612758,SAC,20-27,22,29,26,40,0,0,0,0,117
712,2016-01-30T00:00:00,21500713,1610612739,CLE,34-12,37,29,26,25,0,0,0,0,117,1610612759,SAS,39-8,30,19,27,27,0,0,0,0,103
713,2016-01-31T00:00:00,21500714,1610612746,LAC,32-16,24,27,33,36,0,0,0,0,120,1610612741,CHI,26-20,22,25,26,20,0,0,0,0,93
714,2016-01-31T00:00:00,21500715,1610612748,MIA,27-21,27,20,28,30,0,0,0,0,105,1610612737,ATL,27-22,17,17,28,25,0,0,0,0,87
715,2016-01-31T00:00:00,21500716,1610612753,ORL,21-25,24,23,34,38,0,0,0,0,119,1610612738,BOS,27-22,32,22,27,33,0,0,0,0,114
716,2016-01-31T00:00:00,21500717,1610612742,DAL,28-22,21,30,17,23,0,0,0,0,91,1610612756,PHX,14-35,23,22,24,9,0,0,0,0,78
717,2016-01-31T00:00:00,21500718,1610612752,NYK,23-27,20,29,16,30,0,0,0,0,95,1610612744,GSW,44-4,18,37,27,34,0,0,0,0,116
718,2016-01-31T00:00:00,21500719,1610612757,POR,23-26,21,27,15,33,0,0,0,0,96,1610612750,MIN,14-35,21,18,26,28,0,0,0,0,93
719,2016-01-31T00:00:00,21500720,1610612747,LAL,9-41,16,27,17,22,0,0,0,0,82,1610612766,CHA,23-25,21,37,25,18,0,0,0,0,101
720,2016-02-01T00:00:00,21500721,1610612754,IND,25-23,26,23,30,17,10,0,0,0,106,1610612739,CLE,35-12,33,27,15,21,15,0,0,0,111
721,2016-02-01T00:00:00,21500722,1610612751,BKN,12-37,26,31,18,25,0,0,0,0,100,1610612765,DET,26-23,28,26,24,27,0,0,0,0,105
722,2016-02-01T00:00:00,21500723,1610612737,ATL,28-22,27,26,33,26,0,0,0,0,112,1610612742,DAL,28-23,15,31,27,24,0,0,0,0,97
723,2016-02-01T00:00:00,21500724,1610612740,NOP,18-29,27,25,23,20,0,0,0,0,95,1610612763,MEM,29-20,22,32,23,33,0,0,0,0,110
724,2016-02-01T00:00:00,21500725,1610612760,OKC,37-13,36,28,28,22,0,0,0,0,114,1610612764,WAS,21-25,26,26,24,22,0,0,0,0,98
725,2016-02-01T00:00:00,21500726,1610612759,SAS,40-8,35,17,23,32,0,0,0,0,107,1610612753,ORL,21-26,24,20,26,22,0,0,0,0,92
726,2016-02-01T00:00:00,21500727,1610612743,DEN,19-30,28,32,20,32,0,0,0,0,112,1610612761,TOR,32-16,28,21,16,28,0,0,0,0,93
727,2016-02-01T00:00:00,21500728,1610612762,UTA,22-25,26,21,20,26,12,0,0,0,105,1610612741,CHI,26-21,26,25,17,25,3,0,0,0,96
728,2016-02-01T00:00:00,21500729,1610612758,SAC,21-27,25,28,21,37,0,0,0,0,111,1610612749,MIL,20-30,32,24,18,30,0,0,0,0,104
729,2016-02-02T00:00:00,21500730,1610612752,NYK,23-28,22,25,18,24,0,0,0,0,89,1610612738,BOS,28-22,21,24,25,27,0,0,0,0,97
730,2016-02-02T00:00:00,21500731,1610612745,HOU,26-25,31,29,27,28,0,0,0,0,115,1610612748,MIA,27-22,31,24,25,22,0,0,0,0,102
731,2016-02-02T00:00:00,21500732,1610612756,PHX,14-36,32,13,26,26,0,0,0,0,97,1610612761,TOR,33-16,28,24,26,26,0,0,0,0,104
732,2016-02-02T00:00:00,21500733,1610612757,POR,24-26,27,29,23,28,0,0,0,0,107,1610612749,MIL,20-31,19,30,24,22,0,0,0,0,95
733,2016-02-02T00:00:00,21500734,1610612747,LAL,10-41,27,39,26,27,0,0,0,0,119,1610612750,MIN,14-36,26,26,29,34,0,0,0,0,115
734,2016-02-03T00:00:00,21500735,1610612766,CHA,24-25,23,26,33,24,0,0,0,0,106,1610612739,CLE,35-13,23,35,17,22,0,0,0,0,97
735,2016-02-03T00:00:00,21500736,1610612755,PHI,7-42,17,25,20,24,0,0,0,0,86,1610612737,ATL,29-22,27,31,30,36,0,0,0,0,124
736,2016-02-03T00:00:00,21500737,1610612738,BOS,29-22,27,29,22,24,0,0,0,0,102,1610612765,DET,26-24,16,20,24,35,0,0,0,0,95
737,2016-02-03T00:00:00,21500738,1610612751,BKN,12-38,23,20,34,23,0,0,0,0,100,1610612754,IND,26-23,26,36,25,27,0,0,0,0,114
738,2016-02-03T00:00:00,21500739,1610612764,WAS,21-26,28,32,32,29,0,0,0,0,121,1610612744,GSW,45-4,43,31,29,31,0,0,0,0,134
739,2016-02-03T00:00:00,21500740,1610612760,OKC,38-13,32,34,30,21,0,0,0,0,117,1610612753,ORL,21-27,32,33,29,20,0,0,0,0,114
740,2016-02-03T00:00:00,21500741,1610612742,DAL,28-24,21,25,19,25,0,0,0,0,90,1610612748,MIA,28-22,21,26,27,19,0,0,0,0,93
741,2016-02-03T00:00:00,21500742,1610612759,SAS,41-8,30,23,30,27,0,0,0,0,110,1610612740,NOP,18-30,27,18,34,18,0,0,0,0,97
742,2016-02-03T00:00:00,21500743,1610612762,UTA,23-25,21,19,21,24,0,0,0,0,85,1610612743,DEN,19-31,23,23,17,18,0,0,0,0,81
743,2016-02-03T00:00:00,21500744,1610612758,SAC,21-28,25,32,18,27,0,0,0,0,102,1610612741,CHI,27-21,34,26,20,27,0,0,0,0,107
744,2016-02-03T00:00:00,21500745,1610612746,LAC,32-17,27,28,19,28,0,0,0,0,102,1610612750,MIN,15-36,27,26,23,32,0,0,0,0,108
745,2016-02-04T00:00:00,21500746,1610612765,DET,27-24,27,33,18,33,0,0,0,0,111,1610612752,NYK,23-29,15,21,35,34,0,0,0,0,105
746,2016-02-04T00:00:00,21500747,1610612740,NOP,18-31,28,20,21,27,0,0,0,0,96,1610612747,LAL,11-41,26,33,20,20,0,0,0,0,99
747,2016-02-04T00:00:00,21500748,1610612757,POR,24-27,25,26,24,28,0,0,0,0,103,1610612761,TOR,34-16,37,22,23,28,0,0,0,0,110
748,2016-02-04T00:00:00,21500749,1610612756,PHX,14-37,28,31,21,25,0,0,0,0,105,1610612745,HOU,27-25,19,37,32,23,0,0,0,0,111
749,2016-02-05T00:00:00,21500750,1610612737,ATL,30-22,26,24,23,29,0,0,0,0,102,1610612754,IND,26-24,29,22,21,24,0,0,0,0,96
750,2016-02-05T00:00:00,21500751,1610612766,CHA,24-26,31,16,26,22,0,0,0,0,95,1610612748,MIA,29-22,25,22,20,31,0,0,0,0,98
751,2016-02-05T00:00:00,21500752,1610612753,ORL,21-28,20,24,29,20,0,0,0,0,93,1610612746,LAC,33-17,28,27,22,30,0,0,0,0,107
752,2016-02-05T00:00:00,21500753,1610612764,WAS,22-26,38,22,22,24,0,0,0,0,106,1610612755,PHI,7-43,18,29,25,22,0,0,0,0,94
753,2016-02-05T00:00:00,21500754,1610612751,BKN,13-38,33,32,38,25,0,0,0,0,128,1610612758,SAC,21-29,25,36,24,34,0,0,0,0,119
754,2016-02-05T00:00:00,21500755,1610612739,CLE,35-14,32,17,24,30,0,0,0,0,103,1610612738,BOS,30-22,20,23,22,39,0,0,0,0,104
755,2016-02-05T00:00:00,21500756,1610612752,NYK,23-30,18,22,22,23,0,0,0,0,85,1610612763,MEM,30-20,24,26,19,22,0,0,0,0,91
756,2016-02-05T00:00:00,21500757,1610612743,DEN,20-31,30,25,18,42,0,0,0,0,115,1610612741,CHI,27-22,26,31,32,21,0,0,0,0,110
757,2016-02-05T00:00:00,21500758,1610612762,UTA,24-25,18,22,21,23,0,0,0,0,84,1610612749,MIL,20-32,19,25,16,21,0,0,0,0,81
758,2016-02-05T00:00:00,21500759,1610612742,DAL,28-25,12,14,34,30,0,0,0,0,90,1610612759,SAS,42-8,27,35,26,28,0,0,0,0,116
759,2016-02-06T00:00:00,21500760,1610612745,HOU,27-26,23,13,17,26,0,0,0,0,79,1610612757,POR,25-27,29,26,19,22,0,0,0,0,96
760,2016-02-06T00:00:00,21500761,1610612766,CHA,25-26,25,23,30,30,0,0,0,0,108,1610612764,WAS,22-27,25,33,17,29,0,0,0,0,104
761,2016-02-06T00:00:00,21500762,1610612754,IND,27-24,34,28,25,25,0,0,0,0,112,1610612765,DET,27-25,22,26,33,23,0,0,0,0,104
762,2016-02-06T00:00:00,21500763,1610612739,CLE,36-14,28,26,20,25,0,0,0,0,99,1610612740,NOP,18-32,20,23,27,14,0,0,0,0,84
763,2016-02-06T00:00:00,21500764,1610612755,PHI,8-43,24,17,28,34,0,0,0,0,103,1610612751,BKN,13-39,12,27,25,34,0,0,0,0,98
764,2016-02-06T00:00:00,21500765,1610612763,MEM,30-21,30,22,28,22,8,0,0,0,110,1610612742,DAL,29-25,25,29,25,23,12,0,0,0,114
765,2016-02-06T00:00:00,21500766,1610612750,MIN,16-36,26,23,35,28,0,0,0,0,112,1610612741,CHI,27-23,21,34,29,21,0,0,0,0,105
766,2016-02-06T00:00:00,21500767,1610612759,SAS,43-8,29,25,25,27,0,0,0,0,106,1610612747,LAL,11-42,20,31,30,21,0,0,0,0,102
767,2016-02-06T00:00:00,21500768,1610612756,PHX,14-38,12,23,23,31,0,0,0,0,89,1610612762,UTA,25-25,31,22,18,27,0,0,0,0,98
768,2016-02-06T00:00:00,21500769,1610612744,GSW,46-4,36,37,18,25,0,0,0,0,116,1610612760,OKC,38-14,31,28,24,25,0,0,0,0,108
769,2016-02-07T00:00:00,21500770,1610612752,NYK,23-31,20,29,30,17,0,0,0,0,96,1610612743,DEN,21-31,31,29,17,24,0,0,0,0,101
770,2016-02-07T00:00:00,21500771,1610612753,ORL,22-28,30,18,23,25,0,0,0,0,96,1610612737,ATL,30-23,19,22,19,34,0,0,0,0,94
771,2016-02-07T00:00:00,21500772,1610612748,MIA,29-23,19,26,20,28,0,0,0,0,93,1610612746,LAC,34-17,15,31,27,27,0,0,0,0,100
772,2016-02-07T00:00:00,21500773,1610612738,BOS,31-22,46,28,21,33,0,0,0,0,128,1610612758,SAC,21-30,37,21,29,32,0,0,0,0,119
773,2016-02-08T00:00:00,21500774,1610612766,CHA,26-26,38,19,30,21,0,0,0,0,108,1610612741,CHI,27-24,20,22,23,26,0,0,0,0,91
774,2016-02-08T00:00:00,21500775,1610612739,CLE,37-14,31,30,30,29,0,0,0,0,120,1610612758,SAC,21-31,23,22,25,30,0,0,0,0,100
775,2016-02-08T00:00:00,21500776,1610612754,IND,28-24,23,23,18,25,0,0,0,0,89,1610612747,LAL,11-43,22,16,21,28,0,0,0,0,87
776,2016-02-08T00:00:00,21500777,1610612755,PHI,8-44,25,34,14,15,4,0,0,0,92,1610612746,LAC,35-17,22,27,16,23,10,0,0,0,98
777,2016-02-08T00:00:00,21500778,1610612751,BKN,14-39,26,29,26,24,0,0,0,0,105,1610612743,DEN,21-32,22,27,29,26,0,0,0,0,104
778,2016-02-08T00:00:00,21500779,1610612765,DET,27-26,24,19,22,24,0,0,0,0,89,1610612761,TOR,35-16,19,30,21,33,0,0,0,0,103
779,2016-02-08T00:00:00,21500780,1610612737,ATL,30-24,30,24,29,18,9,0,0,0,110,1610612753,ORL,23-28,18,23,31,29,16,0,0,0,117
780,2016-02-08T00:00:00,21500781,1610612763,MEM,30-22,27,22,29,24,4,0,0,0,106,1610612757,POR,26-27,25,26,27,24,10,0,0,0,112
781,2016-02-08T00:00:00,21500782,1610612750,MIN,16-37,22,24,24,32,0,0,0,0,102,1610612740,NOP,19-32,28,35,32,21,0,0,0,0,116
782,2016-02-08T00:00:00,21500783,1610612756,PHX,14-39,19,38,28,21,0,0,0,0,106,1610612760,OKC,39-14,28,29,32,33,0,0,0,0,122
783,2016-02-09T00:00:00,21500784,1610612748,MIA,29-24,24,23,28,26,0,0,0,0,101,1610612759,SAS,44-8,20,34,31,34,0,0,0,0,119
784,2016-02-09T00:00:00,21500785,1610612752,NYK,23-32,21,29,33,25,0,0,0,0,108,1610612764,WAS,23-27,35,28,20,28,0,0,0,0,111
785,2016-02-09T00:00:00,21500786,1610612749,MIL,21-32,26,27,40,19,0,0,0,0,112,1610612738,BOS,31-23,30,24,20,37,0,0,0,0,111
786,2016-02-09T00:00:00,21500787,1610612742,DAL,29-26,29,29,29,23,9,0,0,0,119,1610612762,UTA,26-25,21,30,27,32,11,0,0,0,121
787,2016-02-09T00:00:00,21500788,1610612744,GSW,47-4,42,27,24,30,0,0,0,0,123,1610612745,HOU,27-27,27,39,27,17,0,0,0,0,110
788,2016-02-10T00:00:00,21500789,1610612754,IND,28-25,25,18,27,25,0,0,0,0,95,1610612766,CHA,27-26,25,35,29,28,0,0,0,0,117
789,2016-02-10T00:00:00,21500790,1610612753,ORL,23-29,23,28,28,17,0,0,0,0,96,1610612759,SAS,45-8,29,21,17,31,0,0,0,0,98
790,2016-02-10T00:00:00,21500791,1610612755,PHI,8-45,30,33,24,23,0,0,0,0,110,1610612758,SAC,22-31,24,24,27,39,0,0,0,0,114
791,2016-02-10T00:00:00,21500792,1610612738,BOS,32-23,33,38,27,24,17,0,0,0,139,1610612746,LAC,35-18,37,27,27,31,12,0,0,0,134
792,2016-02-10T00:00:00,21500793,1610612751,BKN,14-40,27,18,18,27,0,0,0,0,90,1610612763,MEM,31-22,22,28,39,20,0,0,0,0,109
793,2016-02-10T00:00:00,21500794,1610612765,DET,27-27,22,31,18,21,0,0,0,0,92,1610612743,DEN,22-32,20,32,23,28,0,0,0,0,103
794,2016-02-10T00:00:00,21500795,1610612739,CLE,38-14,35,29,29,27,0,0,0,0,120,1610612747,LAL,11-44,25,22,27,37,0,0,0,0,111
795,2016-02-10T00:00:00,21500796,1610612741,CHI,27-25,29,19,25,17,0,0,0,0,90,1610612737,ATL,31-24,28,25,38,22,0,0,0,0,113
796,2016-02-10T00:00:00,21500797,1610612750,MIN,17-37,26,29,33,29,0,0,0,0,117,1610612761,TOR,35-17,32,36,21,23,0,0,0,0,112
797,2016-02-10T00:00:00,21500798,1610612740,NOP,20-32,20,27,24,29,0,0,0,0,100,1610612762,UTA,26-26,22,23,32,19,0,0,0,0,96
798,2016-02-10T00:00:00,21500799,1610612756,PHX,14-40,28,15,32,29,0,0,0,0,104,1610612744,GSW,48-4,29,28,34,21,0,0,0,0,112
799,2016-02-10T00:00:00,21500800,1610612757,POR,27-27,29,28,35,24,0,0,0,0,116,1610612745,HOU,27-28,29,17,35,22,0,0,0,0,103
800,2016-02-11T00:00:00,21500801,1610612749,MIL,22-32,18,37,14,30,0,0,0,0,99,1610612764,WAS,23-28,27,19,24,22,0,0,0,0,92
801,2016-02-11T00:00:00,21500802,1610612760,OKC,40-14,29,33,33,26,0,0,0,0,121,1610612740,NOP,20-33,25,28,21,21,0,0,0,0,95
802,2016-02-18T00:00:00,21500803,1610612739,CLE,39-14,26,22,30,28,0,0,0,0,106,1610612741,CHI,27-26,19,23,22,31,0,0,0,0,95
803,2016-02-18T00:00:00,21500804,1610612746,LAC,36-18,21,21,30,33,0,0,0,0,105,1610612759,SAS,45-9,15,19,29,23,0,0,0,0,86
804,2016-02-19T00:00:00,21500805,1610612753,ORL,24-29,31,25,16,26,12,0,0,0,110,1610612742,DAL,29-27,13,38,30,17,6,0,0,0,104
805,2016-02-19T00:00:00,21500806,1610612764,WAS,25-28,29,26,28,15,0,0,0,0,98,1610612765,DET,27-28,15,25,21,25,0,0,0,0,86
806,2016-02-19T00:00:00,21500807,1610612751,BKN,15-40,23,27,34,25,0,0,0,0,109,1610612752,NYK,23-33,32,20,24,22,0,0,0,0,98
807,2016-02-19T00:00:00,21500808,1610612737,ATL,31-25,19,33,29,30,0,0,0,0,111,1610612748,MIA,30-24,22,30,27,36,0,0,0,0,115
808,2016-02-19T00:00:00,21500809,1610612741,CHI,28-26,24,28,37,27,0,0,0,0,116,1610612761,TOR,35-18,35,23,23,25,0,0,0,0,106
809,2016-02-19T00:00:00,21500810,1610612763,MEM,32-22,28,23,25,33,0,0,0,0,109,1610612750,MIN,17-38,27,21,33,23,0,0,0,0,104
810,2016-02-19T00:00:00,21500811,1610612740,NOP,21-33,37,34,21,29,0,0,0,0,121,1610612755,PHI,8-46,26,29,35,24,0,0,0,0,114
811,2016-02-19T00:00:00,21500812,1610612760,OKC,40-15,24,27,25,22,0,0,0,0,98,1610612754,IND,29-25,24,20,23,34,0,0,0,0,101
812,2016-02-19T00:00:00,21500813,1610612749,MIL,22-33,25,27,26,17,0,0,0,0,95,1610612766,CHA,28-26,28,24,18,28,0,0,0,0,98
813,2016-02-19T00:00:00,21500814,1610612756,PHX,14-41,24,21,20,35,0,0,0,0,100,1610612745,HOU,28-28,21,35,25,35,0,0,0,0,116
814,2016-02-19T00:00:00,21500815,1610612757,POR,28-27,42,26,36,33,0,0,0,0,137,1610612744,GSW,48-5,31,31,17,26,0,0,0,0,105
815,2016-02-19T00:00:00,21500816,1610612758,SAC,23-31,31,39,18,28,0,0,0,0,116,1610612743,DEN,22-33,24,33,20,33,0,0,0,0,110
816,2016-02-19T00:00:00,21500817,1610612762,UTA,27-27,26,28,29,28,0,0,0,0,111,1610612738,BOS,32-24,24,25,23,21,0,0,0,0,93
817,2016-02-19T00:00:00,21500818,1610612747,LAL,11-45,30,19,26,38,0,0,0,0,113,1610612759,SAS,46-9,33,27,25,34,0,0,0,0,119
818,2016-02-20T00:00:00,21500819,1610612737,ATL,31-26,29,21,18,26,11,4,0,0,109,1610612749,MIL,23-33,31,23,21,19,11,12,0,0,117
819,2016-02-20T00:00:00,21500820,1610612748,MIA,31-24,30,29,23,32,0,0,0,0,114,1610612764,WAS,25-29,19,25,24,26,0,0,0,0,94
820,2016-02-20T00:00:00,21500821,1610612750,MIN,17-39,16,32,13,34,0,0,0,0,95,1610612752,NYK,24-33,31,28,22,22,0,0,0,0,103
821,2016-02-20T00:00:00,21500822,1610612746,LAC,36-19,20,33,31,28,0,0,0,0,112,1610612744,GSW,49-5,33,30,30,22,0,0,0,0,115
822,2016-02-21T00:00:00,21500823,1610612765,DET,27-29,25,30,20,31,0,0,0,0,106,1610612740,NOP,22-33,28,27,25,31,0,0,0,0,111
823,2016-02-21T00:00:00,21500824,1610612760,OKC,40-16,28,25,20,19,0,0,0,0,92,1610612739,CLE,40-14,27,35,33,20,0,0,0,0,115
824,2016-02-21T00:00:00,21500825,1610612743,DEN,22-34,17,32,29,23,0,0,0,0,101,1610612738,BOS,33-24,35,29,27,30,0,0,0,0,121
825,2016-02-21T00:00:00,21500826,1610612756,PHX,14-42,21,29,32,29,0,0,0,0,111,1610612759,SAS,47-9,30,30,28,30,0,0,0,0,118
826,2016-02-21T00:00:00,21500827,1610612751,BKN,15-41,26,22,25,23,0,0,0,0,96,1610612766,CHA,29-26,29,26,31,18,0,0,0,0,104
827,2016-02-21T00:00:00,21500828,1610612753,ORL,24-30,22,25,32,23,0,0,0,0,102,1610612754,IND,30-25,20,27,33,25,0,0,0,0,105
828,2016-02-21T00:00:00,21500829,1610612761,TOR,36-18,22,24,28,24,0,0,0,0,98,1610612763,MEM,32-23,20,23,21,21,0,0,0,0,85
829,2016-02-21T00:00:00,21500830,1610612742,DAL,30-27,28,38,29,34,0,0,0,0,129,1610612755,PHI,8-47,30,24,26,23,0,0,0,0,103
830,2016-02-21T00:00:00,21500831,1610612741,CHI,29-26,31,31,35,29,0,0,0,0,126,1610612747,LAL,11-46,30,28,23,34,0,0,0,0,115
831,2016-02-21T00:00:00,21500832,1610612757,POR,29-27,18,29,33,35,0,0,0,0,115,1610612762,UTA,27-28,25,27,30,29,0,0,0,0,111
832,2016-02-22T00:00:00,21500833,1610612739,CLE,40-15,28,21,19,20,0,0,0,0,88,1610612765,DET,28-29,33,23,19,21,0,0,0,0,96
833,2016-02-22T00:00:00,21500834,1610612748,MIA,32-24,15,26,29,18,13,0,0,0,101,1610612754,IND,30-26,25,19,25,19,5,0,0,0,93
834,2016-02-22T00:00:00,21500835,1610612752,NYK,24-34,28,15,25,27,0,0,0,0,95,1610612761,TOR,37-18,26,31,29,36,0,0,0,0,122
835,2016-02-22T00:00:00,21500836,1610612737,ATL,31-27,15,24,36,17,0,0,0,0,92,1610612744,GSW,50-5,30,28,18,26,0,0,0,0,102
836,2016-02-22T00:00:00,21500837,1610612749,MIL,24-33,29,25,36,18,0,0,0,0,108,1610612747,LAL,11-47,19,29,17,36,0,0,0,0,101
837,2016-02-22T00:00:00,21500838,1610612750,MIN,18-39,31,28,34,31,0,0,0,0,124,1610612738,BOS,33-25,23,30,31,38,0,0,0,0,122
838,2016-02-22T00:00:00,21500839,1610612746,LAC,37-19,36,23,31,34,0,0,0,0,124,1610612756,PHX,14-43,17,25,19,23,0,0,0,0,84
839,2016-02-23T00:00:00,21500840,1610612755,PHI,8-48,31,31,31,22,0,0,0,0,115,1610612753,ORL,25-30,33,34,30,27,0,0,0,0,124
840,2016-02-23T00:00:00,21500841,1610612764,WAS,26-29,24,30,31,24,0,0,0,0,109,1610612740,NOP,22-34,19,32,14,24,0,0,0,0,89
841,2016-02-23T00:00:00,21500842,1610612743,DEN,22-35,25,25,27,33,0,0,0,0,110,1610612758,SAC,24-31,28,33,30,23,0,0,0,0,114
842,2016-02-23T00:00:00,21500843,1610612762,UTA,28-28,34,22,23,27,11,0,0,0,117,1610612745,HOU,28-29,23,28,32,23,8,0,0,0,114
843,2016-02-23T00:00:00,21500844,1610612757,POR,30-27,34,29,22,27,0,0,0,0,112,1610612751,BKN,15-42,21,28,33,22,0,0,0,0,104
